reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,review_length,has_reply,clean_review,sentiment_label,is_valid
7e60475c-163f-4c5f-a519-3f8f5f37da1d,Black Noir,https://play-lh.googleusercontent.com/a-/ALV-UjVnCAA0mgPK7IR9BstOXGlr2oOHz60AJAAKn7S3rwEW611o1nNJ,Jadi males karena ketemu player pc,3,0,,2025-02-15 12:59:07,,,,neutral,34,False,jadi males ketemu player pc,netral,True
98be43a8-c752-41b9-a4e7-d4ddd03ab306,Rhasya Pradipta,https://play-lh.googleusercontent.com/a/ACg8ocLns-yYPXv8r9UkbHVEOkOu0ma7RSH91ZCGJS2cnoXJQVInOw=mo,"Game ini sangat bagus karena game ini grafik dan performa nya luar biasa tapi tolong perbaiki beberapa bug seperti force close (game keluar sendiri),loading nya yang lama,dll",5,0,,2025-02-15 09:42:29,,,,positive,174,False,game sangat bagus game grafik performa nya luar biasa tolong baik beberapa bug force close game keluar sendiriloading nya lamadll,netral,False
7064b943-9041-434c-bc9c-bf0dae0b5893,Calsen Josephane,https://play-lh.googleusercontent.com/a/ACg8ocJU-ebz6W6tqUwPxLu_v3yz_IgV5iYq4drmQTXXQ1nouy4ocA=mo,Gamenya bagus tapi developer tolong diharapkan ilangkan bug meresahkan yang mengganggu pemain terutama menembus tembok,5,0,1.6.49,2025-02-15 08:51:33,,,1.6.49,positive,118,False,gamenya bagus developer harap ilangkan bug resah ganggu main utama tembus tembok,netral,False
43001bfe-9171-47bb-8075-315c89ac8216,Jumali Mali,https://play-lh.googleusercontent.com/a/ACg8ocLYYRf7qZKLBOqkD5ZX9s6BixpDzayENUaKnxQsi29JxXHplg=mo,Mantap banget,5,0,,2025-02-15 08:41:11,,,,positive,13,False,mantap banget,positif,True
e71a6ad5-2f1e-4e79-b8bf-6ecf49313b7f,xxxrsy_,https://play-lh.googleusercontent.com/a-/ALV-UjXVqpR1Bb7s3yyaqkitvFDXbfd5ZdOwa4owAGNlSKXxMj6Q_Tvz,game nya sudah sangat baik dan bagus juga dari segi animasi dan grafik game ini juara cuma masalahnya ada sedikit keanehan padahal fps saya high tapi saat saya kabur dan berlindung di balik tembok tetap saya terkena tembakan padahal tembok itu tebal dan bukan tembok kayu yg tipis,5,1,1.6.49,2025-02-15 08:35:44,,,1.6.49,positive,280,False,game nya sangat baik bagus dari segi animasi grafik game juara cuma masalah sedikit aneh padahal fps high saat kabur lindung balik tembok tetap kena tembak padahal tembok tebal bukan tembok kayu yg tipis,negatif,False
c6e2f4cb-3aa1-4536-9da3-fc02de619b0e,William Marvin,https://play-lh.googleusercontent.com/a/ACg8ocJ3yNS6V1P_-b4NYiBzbTiOSdYv-krJt3x2n5RLn-H2HoU0bA=mo,Tolong diperbaiki lagi gamenya setelah update itu makin berat dan cepat panas,3,0,,2025-02-15 08:32:01,,,,neutral,77,False,baik gamenya update makin berat cepat panas,netral,True
967c0faa-e613-4222-9968-a311314c54f3,Ikbal Minasti,https://play-lh.googleusercontent.com/a/ACg8ocKOiAvd8XXc5-eSP_66_BCPc0Y9TivJeCfliAYl_3AGRaE1lA=mo,Lomot banget gak bisa login ke game,1,0,,2025-02-15 06:59:08,,,,negative,35,False,lomot banget gak login game,netral,False
3d758027-5475-40aa-beda-b504f66444fd,Ahmad Coy,https://play-lh.googleusercontent.com/a/ACg8ocIIzwjqtO_oi3sjvo4w6IQATRL0w7yt6kv9J8spAHUOXh9bQg=mo,"Game kocak... Bakalan dead game kocak udah tau user indo banyak HP kentang, lah gimana cara lawannya njir 120fps vs 60 fps tolonglah kembalikan kayak semula kayak dulu 60 fps di sama rataain sama HP gaming HP gw yg snapdragon 888 aja mentok 90fps butuh, HP spek apa coba bukak 120fps?",1,0,1.6.49,2025-02-15 05:04:29,,,1.6.49,negative,284,False,game kocak bakal dead game kocak udah tau user indo banyak hp kentang lah gimana cara lawan njir fps vs fps tolong kembali kayak mula kayak dulu fps sama rataain sama hp gaming hp gw yg snapdragon aja mentok fps butuh hp spek apa coba bukak fps,netral,False
d4b43ebf-0ca0-49bc-b147-5a75c1b98b91,Ridwan Agung Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocKcNjW-ZzGdDtXlEKub7cHj8xpnSjZIZjOix6oSLRZS_O5nnVw=mo,"Kurang stabil signal dalam match,sering mengalami kenaikan ping secara drastis",1,0,1.6.15,2025-02-15 01:47:27,,,1.6.15,negative,78,False,kurang stabil signal matchsering alami naik ping drastis,netral,False
fe7208f5-c723-48fd-84b3-26b0c37484bd,Rudolfo Sanghenies Cassano,https://play-lh.googleusercontent.com/a-/ALV-UjUjd-LEJEAD80YRPUsIu6iB3xAkoI59naNbz3ytISVRNdZhNSqp,Kenapa CP saya tidak ada bertambah ya min Dan saya player dari season 1 loh min Padahal udh full tiernya,1,1,1.6.49,2025-02-15 00:31:13,,,1.6.49,negative,104,False,cp tidak tambah min saya player season loh min padahal udh full tiernya,netral,False
2ab2f78f-7045-4b6f-a53c-ca8013c24eb8,Agung novita Aji,https://play-lh.googleusercontent.com/a-/ALV-UjW-12T9eZiniLjqIpwURA1k7iST7dJLA8gF0qxq_ewWIwCtbrEG,Dari awal downlode microfone selalu buf Padahal pengaturan di hp nya sudah di aktifkan Tolong di perbaiki lagi,1,0,1.6.49,2025-02-15 00:18:01,,,1.6.49,negative,110,False,awal downlode microfone selalu buf padahal atur hp nya di aktif di baik,netral,False
abaeee40-650e-4b9c-ada3-8b91bbed1385,21-007-Ananda Adi Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjWtyHL36GOKWq9FxwjR9I7TvJQxJ4ky8oYlQGoBkuvQQh9d7KTZ,team random yang sangat random,1,0,1.6.49,2025-02-14 23:41:45,,,1.6.49,negative,30,False,team random sangat random,netral,False
bfe6a038-7043-4b7a-86f5-d904f8e06a66,Shankz Domain,https://play-lh.googleusercontent.com/a-/ALV-UjXMapVUvUs3ED0vEkqqQWvlWKnw7EP94lgXeZVjHSj9ntpqj-M,"Game aneh, menghubungkan server Mulu. Setiap selesai 1 match waktu balik loby pasti loading terus padahal jaringan bagus",2,0,1.6.49,2025-02-14 23:10:08,,,1.6.49,negative,120,False,game aneh hubung server mulu selesai match waktu balik loby loading terus padahal jaring bagus,netral,False
320a4d78-f940-42e9-8ebb-66b543bee1c0,Muhammad Rizki,https://play-lh.googleusercontent.com/a/ACg8ocII3TImbWihIc27_kt9rBYmG8jEWu8DhoqYm6x2B2BtW7cr5Ro=mo,"GAME YANG ISINYA ORANG YANG NUDUH ORANG CHEAT, BANYAK DRAMA, BAGUSNYA GAME KEK GINI EMANG BUAT CHEAT AJA SOALNYA GAME SEPI",1,0,1.6.40,2025-02-14 23:00:57,,,1.6.40,negative,122,False,game isi orang nuduh orang cheat banyak drama bagus game kek gin emang buat cheat aja soal game sepi,positif,False
e355c40e-aff3-4635-89f2-3aad65761481,Dwi Cahyo,https://play-lh.googleusercontent.com/a-/ALV-UjUaxF-rgo5zvo-UrvClmBOsKIMUU9YnCsDYU4pMOxnC0BuIVsmf,Codm adalah game impian ku,5,0,,2025-02-14 21:43:33,,,,positive,26,False,codm game impi ku,netral,False
712b7db6-d5aa-41c4-acfb-0a9f58758436,Na'afis Iza Maulana Lifkri,https://play-lh.googleusercontent.com/a-/ALV-UjX48OGSJ8SJj_K4jT9FHgVErqhm4xacOfVag6NAuRz8Kt4SRqk,Game kikir tiap gacha dpt charm mulu,1,0,,2025-02-14 21:07:29,,,,negative,36,False,game kikir tiap gacha dpt charm mulu,netral,False
1eabbe7b-403b-4a00-88e4-3f50489ac96a,Miland Wongso84,https://play-lh.googleusercontent.com/a/ACg8ocJz-rKpP_UWxALIJ2eDiyEZjqeym6xxTY6aU6bLoERNDiHA1A=mo,👍,5,0,,2025-02-14 20:39:54,,,,positive,1,False,,netral,False
b0daa6f3-ed3b-40ac-be9d-4ec880db7bff,Rizky Zhaidan,https://play-lh.googleusercontent.com/a/ACg8ocKhieGal1ZK8hTDkMS6ahJ9UEPrUhlSS_c9fikY9lTSZ_6_DQ=mo,Setelah di update akun saya malah hilang.padahl dah level lumayan tinggi..Mlah ga hilang.harus di level awal lagi.bgai mn cara masuk ke akun yg dulu,1,1,1.6.49,2025-02-14 20:36:37,,,1.6.49,negative,148,False,update akun malah hilangpadahl dah level lumayan tinggimlah ga hilangharus di level awal lagibgai mn cara masuk akun yg dulu,netral,False
cf60eef5-c001-4c9a-a94d-c5ed74a5fd1c,Raihan Sr,https://play-lh.googleusercontent.com/a-/ALV-UjXWslqcI77sFuzIQxbTl7L6v3ZGitiL_MY27PiNg089YYHZAjs,"Botnya gak ngotak ga jelass aimnya sangat nempel Gamenya bikin emosi doangg bikin banting HP, game ini membuat saya merusak HP saya sendiri Pokoknya gamenya bikin emosi",1,0,1.6.49,2025-02-14 20:17:15,,,1.6.49,negative,168,False,bot gak ngotak ga jelass aimnya sangat nempel gamenya bikin emosi doangg bikin banting hp game buat rusak hp sendiri pokok gamenya bikin emosi,netral,False
6077bc3a-bd6f-4562-b1ac-2224d0f155ba,Rizq Aulian,https://play-lh.googleusercontent.com/a-/ALV-UjUZH-POHJCjyi-fhUvn34rW4j_lUWmPKeAuvgh44-HsRLI9MWc,"Love the game, been playing since 2016",5,0,1.6.49,2025-02-14 20:14:37,,,1.6.49,positive,38,False,love the game been playing since,netral,False
a6f82578-64be-4820-bc23-91067f5bf3c9,Abdul Latif,https://play-lh.googleusercontent.com/a/ACg8ocIK0T9gcxgxYszWMrEEbQ1N6ySPy3ycFucM5fCqeZ-C40Giag=mo,best lah pokonamah,5,0,,2025-02-14 19:43:17,,,,positive,18,False,best lah pokonamah,netral,False
c0108617-be20-4bb6-b3aa-55081f03a4fe,Alvyno brian pratama Alvyn,https://play-lh.googleusercontent.com/a-/ALV-UjW_ALSzGyiDRZ4dYafKdHwP-0Nj1cdpvDMzaft3To6EAsDWKzjP,Bagus,1,0,,2025-02-14 19:40:26,,,,negative,5,False,bagus,positif,False
894cc1f8-88ae-4c77-ab8c-cf8512a170aa,M.Ramdhan Ilhami (Ilham),https://play-lh.googleusercontent.com/a-/ALV-UjV-sMMSISkZm3nxpny4jZMiueyd8RPTmMyoK1Fr-0k1vN9TnwUE,Mengapa di hp ku selalu mengalami forced close??????? Kan jadi badjingan ini game lagi war malah forced close Hp gw (tecno camon 20 pro 4g),2,0,1.6.49,2025-02-14 18:22:49,,,1.6.49,negative,139,False,di hp ku selalu alami forced close kan jadi badjingan game war malah forced close hp gw tecno camon pro g,netral,False
f7f85613-185d-4eb5-b881-0f7c266112cc,Rafli Rafli ramadan,https://play-lh.googleusercontent.com/a/ACg8ocKDsd6Erg59UTmn47s4zP2zrVKp34ygsOxDZqHEmNo2V456tw=mo,Pantesen gamenya sepi rata rata sudah pensih karna barumain memuat informasi itu muludah rusak hp gua yang samsum gara gara ni game jangan di download game kikir ini barumain memuat informasi itu mulu gua tunggu sampai 1jam lebih buat kalian gak usah aja download game ini game yang buat naik darah aja satukata untuk devolopernya gak usah ngurus konten di tiktok atau bagi bagi skin gratis gamenu tuh dah rusak baru login memuat informasi game kikir game kikir,1,1,1.6.49,2025-02-14 17:02:27,,,1.6.49,negative,461,False,pantesen gamenya sepi rata rata pensih karna barumain muat informasi muludah rusak hp gua samsum gara gara ni game jangan download game kikir barumain muat informasi mulu gua tunggu jam lebih buat kalian gak usah aja download game game buat naik darah aja satukata devolopernya gak usah ngurus konten tiktok bagi skin gratis gamenu tuh dah rusak baru login muat informasi game kikir game kikir,netral,False
c5cfee54-34c9-48fd-a6ef-2529cc5e23a9,Paujannwkwkw,https://play-lh.googleusercontent.com/a-/ALV-UjWW6Fdy7BNZhQKcBK13uisi0TyT9XxmU8-d8IBmvUYryxYUwP4,"min codm,saran kasih fitur unbind akun karna akun garena ku mati jadi aku gabisa main lagi",5,0,,2025-02-14 16:44:56,,,,positive,90,False,min codmsaran kasih fitur unbind akun karna akun garena ku mati jadi aku gabisa main,netral,False
0778a2ac-e2cc-4398-8938-31bd24e8934b,KENZZ,https://play-lh.googleusercontent.com/a/ACg8ocJGW21y0kp4vvo6J3rDD5TZG5H4YZmSkOgHPbI04tbKp0QDRw=mo,Bagus,5,0,1.6.49,2025-02-14 16:27:27,,,1.6.49,positive,5,False,bagus,positif,True
055fef4c-352d-4aa5-9002-9f239a2ac0fa,Denish Fatih alexia setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWYsKyE04ACfoC4BdJfXQN5_2Kj6GTA5yDO43L1VKJbpjMFWIu7,"pensi main game ini padahal main udah dri awal rilis sampe sekarang cuman gara"" bot di mode rank ga ngotak bahkan buat sekelas proplayer ini bisa di bilang sulit sekali karna aim dri bot itu 100% kena kepala semua dan reflek dri bot itu juga ga sangat cepat untuk orang awam bagi saya ini akan menjadi kemunduran di game ini, saya lebih suka main dengan online player ketimbang sama bot. tolong di perbaiki, ga semua org punya waktu lebih, saya cuman main buat have fun bukan malah emosi gara"" ini",2,5,1.6.49,2025-02-14 16:21:58,,,1.6.49,negative,497,False,pensi main game padahal main udah dri awal rilis sampe sekarang cuman gara bot mode rank ga ngotak bahkan buat kelas proplayer bisa bilang sulit sekali karna aim dri bot kena kepala semua reflek dri bot juga ga sangat cepat orang awam akan jadi mundur game saya lebih suka main online player ketimbang sama bot di baik ga semua org punya waktu lebih saya cuman main buat have fun bukan malah emosi gara,negatif,True
939d1db2-3565-4609-8c10-349274482646,Muhammad afwan Syafani (BakwanGabut),https://play-lh.googleusercontent.com/a-/ALV-UjVKYvib7NpWS2QQr7vKa98ifN916389Zph4HppG-3zJZXu8-V0,"Banyakin aja dah tuh yang ngecheat, biar mereka seneng, males dah nemu draksistem mulu",1,0,1.6.49,2025-02-14 14:32:36,,,1.6.49,negative,86,False,banyakin aja dah tuh ngecheat biar neng males dah nemu draksistem mulu,netral,False
1487fb61-7078-4a3b-81a3-54cc7a1cd399,Ilman Tazqiyatun Nafsy,https://play-lh.googleusercontent.com/a/ACg8ocIPpFs6yHXX_vyj8Czco-TWZtjvLVRXGiHHs6JnofXFF2s5vA=mo,rank gm pada tolol semua,1,0,1.6.49,2025-02-14 14:19:22,,,1.6.49,negative,24,False,rank gm tolol semua,netral,False
000b1066-aea5-44d1-b835-413203c587c0,Ilham Abdul goni,https://play-lh.googleusercontent.com/a/ACg8ocLkMdZMfHlMee3OBak24J_oRdxSTD7W-eMJA1INyVhScPifQQ=mo,Pengalaman bermain game ini sangat memuaskan bisa bermain dengan sangat amat menyenangkan...fitur topup nya pung berbagai bisa dengan e wallet dll,5,0,1.6.49,2025-02-14 14:14:32,,,1.6.49,positive,146,False,alam main game sangat muas main sangat menyenangkanfitur topup nya pung bagai dengan e wallet,netral,False
909d92cd-6b5c-495d-8dd8-6d8fbef3317c,Alifa An nafis,https://play-lh.googleusercontent.com/a-/ALV-UjUXcCD83V1cT6OZX2mXlYJceTJ6pT37JWNFIX1dcQlDhivKLK0y,memang keren lah game ini,5,0,1.6.49,2025-02-14 13:38:27,,,1.6.49,positive,25,False,memang keren lah game,positif,True
75ddc7a3-f14b-4993-bef0-3c61eb1f0ef2,Hadi Yani,https://play-lh.googleusercontent.com/a/ACg8ocL8Ort5n7NwbGEBM_yyzSkD2pwkszeG6vs9792WAtuib1sACA=mo,Game ini bagus tapi akun ff yang dulu jadi ilang di ambil orang tolong juga nanti ff makin bagus gak ada heker jahat makanya saya pensi ff pindah game,3,0,1.6.49,2025-02-14 13:11:47,,,1.6.49,neutral,150,False,game bagus akun ff dulu jadi ilang ambil orang juga ff makin bagus gak heker jahat makanya pensi ff pindah game,negatif,False
468b3474-836a-46c3-b037-4645b8c87ef2,Pakdhe Gaming Chanel,https://play-lh.googleusercontent.com/a-/ALV-UjX90AThr6vwlccZiKtYaxXdx_piXLVChbovvNBqTwYcqSgH6AV0,Game yg sangat bagus. Good game,5,1,,2025-02-14 13:05:30,,,,positive,31,False,game yg sangat bagus good game,positif,True
8520cf59-a11a-4d23-a5ce-ce40b40df4d5,gian kharisma,https://play-lh.googleusercontent.com/a/ACg8ocJjG2Hi0rhH6ihJZO9AY9qvS-TA9uD1prE49xL2yMisihupQQ=mo,Update terbaru jd bikin males main,3,1,1.6.49,2025-02-14 13:03:42,,,1.6.49,neutral,34,False,update baru jd bikin males main,netral,True
f901a522-6b97-4d2f-ad1a-7451839b63b6,Nabila putri,https://play-lh.googleusercontent.com/a-/ALV-UjVoEtOhmVkYXc4OgnUAtg6ckOKIh_PTjW2EnU2oCJ116P25fWqJ,Abcelut cinema,5,0,,2025-02-14 12:47:39,,,,positive,14,False,abcelut cema,netral,False
3a4af88b-2b1e-4e7a-b8b2-995dd9395a31,darkoext 777,https://play-lh.googleusercontent.com/a-/ALV-UjXq1tm6SDb1TIcFkgwZh5FWj2zt868Wpw35jXbKkRhW5wkjm5o,Game kikir,1,0,1.6.49,2025-02-14 12:19:05,,,1.6.49,negative,10,False,game kikir,netral,False
30ce3caf-58de-49c9-91cf-9edfc103f986,Andika Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjUhQ5vuO1T1hwVuF03BqVPKKxiuRwCDHu5NtmFksvHrThkJ3JQ,Burik,1,0,,2025-02-14 11:33:48,,,,negative,5,False,burik,netral,False
cb48b0b0-8f55-4143-977c-f5637f44e37c,Rudy Mohtar,https://play-lh.googleusercontent.com/a-/ALV-UjXwCIU7ZeNKo6RJqKhzv1qaf9A80yHGFE8eEuZpkP6uimQDj8s,Misi sudah selesai untuk apa notifications........ Men ganggu saja...,1,0,1.6.49,2025-02-14 11:03:26,,,1.6.49,negative,69,False,misi selesai apa notifications men ganggu,netral,False
d33b7db2-47be-4403-b542-ac7eef0964b3,Samsung J6plus,https://play-lh.googleusercontent.com/a/ACg8ocIR8NrT6ulL10BjPcod7wAyxZx5U9zvIqyoUCI1km08Fp67-g=mo,game jelek,1,0,,2025-02-14 08:13:15,,,,negative,10,False,game jelek,negatif,True
d861f22b-00af-43c8-a6f7-d8436451061d,meri junaidi,https://play-lh.googleusercontent.com/a/ACg8ocLHlkJwmk1vzrfu7GcHCMpi82RrRmPn0zIM2nsT5md8M-3x-A=mo,Tolong diperbaiki .banyak kali buq nya sekarang naik tangga ja gak bisa dan sebagian tombolnya juga gak berfungsi.larinya pelan padahal jaringan bagus Untuk grapik nya Memang mentok di medium gak bisa hd gitu.tau karna hp ku aja yang kentang seperti Poco m4 pro...,1,17,1.6.49,2025-02-14 07:19:56,,,1.6.49,negative,264,False,baik banyak kali buq nya sekarang naik tangga ja gak dan bagi tombol gak berfungsilarinya pelan padahal jaring bagus grapik nya memang mentok medium gak hd gitutau karna hp ku aja kentang poco m pro,negatif,True
1eced73b-0db1-4eda-baef-4aeec4a9bb7b,Oppo Ponsel,https://play-lh.googleusercontent.com/a/ACg8ocIw-Ujy6i3d_-RCuJSUiDhWGgENfp7kw4K1qR1xka2uKNzRpw=mo,enak banget gem nya,5,0,,2025-02-14 07:15:11,,,,positive,19,False,enak banget gem nya,positif,True
b19f0e06-4937-4306-a24e-da0bbba1e47e,Z Nay,https://play-lh.googleusercontent.com/a/ACg8ocKZ87x1U6awhlshU3We2wCKZH1bCtudfw6MpbdITciVge9h-w=mo,"Setiap kali bermain rank 5 kali pasti minimal ada 1match orang Afk,tolong di perbaiki untuk hukuman keluar match/afk nya, tolong hukuman di perberat agar tidak banyak yang afk",1,1,1.6.49,2025-02-14 05:16:09,,,1.6.49,negative,175,False,kali main rank kali minimal match orang afktolong baik hukum keluar matchafk nya hukum berat tidak banyak afk,netral,False
62817380-1925-473d-9b7b-5f621fb67773,Dewa Naraya,https://play-lh.googleusercontent.com/a/ACg8ocJrlGufoEmSs_LHxlWkxtQZcVC8OseCx_w6hM8rAnzWJxz2jA=mo,plz la kasih tim itu yang setara,5,0,1.6.44,2025-02-14 05:08:19,,,1.6.44,positive,32,False,plz la kasih tim yang tara,netral,False
f2aea00a-4aae-4b51-ac81-9194be17390b,Alif Aldinsyah,https://play-lh.googleusercontent.com/a/ACg8ocIWXSOXEQl2Co5U6bjmK-LGMjbD_v4_dLsTz_vvb7_650dVcA=mo,Tamvan seperti prindavan,5,0,,2025-02-14 05:06:40,,,,positive,24,False,tamvan prindavan,netral,False
69475eae-449e-4751-91d6-433195494609,Alif Raihan S,https://play-lh.googleusercontent.com/a-/ALV-UjWWuIqngnZKAjOVhOqMObkZCDHyiqjX3LKt3tD2QN_DMiNAb6Ew,"kebanyakan bug, loading main lobby lama, auto login nya ga berfungsi kebikin harus login manual ataupun re install ulang",1,0,,2025-02-14 02:25:29,,,,negative,120,False,banyak bug loading main lobby lama auto login nya ga fungsi bikin login manual atau re install ulang,netral,False
538af714-b571-4d1e-a4d2-f32c7c94a2ad,iKara,https://play-lh.googleusercontent.com/a-/ALV-UjVDBpgzaYsB9Mh0fGADQxpG27ZfW-wavumZ1b7dKWhM09g4WdA,banyak cheater di mode rank,1,0,1.6.49,2025-02-13 23:01:07,,,1.6.49,negative,27,False,banyak cheater mode rank,netral,False
2a58dcb8-e841-40b2-9adb-9d74e444e2f6,Gunawan Wibisono,https://play-lh.googleusercontent.com/a-/ALV-UjUuZhEC_g47pa2UXHc5F5VdbHRCSd6-vg5GZX-IlD_oPcGUsdd8,"Mohon dibantu akun saya tidak bisa masuk akun Facebook tertulis Your game environment is abnormal,check your game environment.,14:48:31 16-02-2025 (15035) gimana solusinya trimakasih",5,0,1.6.49,2025-02-13 22:14:40,,,1.6.49,positive,182,False,mohon bantu akun tidak masuk akun facebook tulis your game environment is abnormalcheck your game environment gimana solusi trimakasih,netral,False
6abed0cb-c1aa-4906-b80a-4bc2d3f92f18,Faiz Fakhri Badrani,https://play-lh.googleusercontent.com/a-/ALV-UjUCEMQ7BBfYV7KT7y-1PxQWye69C0TH4RqoktkY1GZ7lxt85Ro,Najis bgt tiap update download ulang daleman sampe numpuk puluhan gb,1,0,,2025-02-13 22:07:11,,,,negative,68,False,najis bgt tiap update download ulang dalem sampe numpuk puluh gb,netral,False
b8658d0d-5b3e-43e3-ba1f-4ad1588cd0e8,D&G Keong,https://play-lh.googleusercontent.com/a-/ALV-UjVKsklJi4JG2q8tOnJUhHhP9LGzbSsL0GPC3sXVV_9EEAnpB_6t,"Ukuran game biasa, download isinya luar biasa besar, ditambah update ga ngotak.",4,1,1.6.49,2025-02-13 21:47:28,,,1.6.49,positive,79,False,ukur game biasa download isi luar biasa besar tambah update ga ngotak,netral,False
36f02efd-1322-4fce-8eed-a2c498fb0295,Gunawan Wicaksono,https://play-lh.googleusercontent.com/a/ACg8ocL7e65mrOmCimIlrHwFXW7OjUHL2W8rorK8-nhY2uenR_kfZw=mo,Login pake facebook malah eror mulu. Ngelawak banget apa gimana?,1,1,1.6.49,2025-02-13 21:00:55,,,1.6.49,negative,64,False,login pake facebook malah eror mulu ngelawak banget apa gimana,netral,False
4eb62f58-e769-45a3-9d23-b4171e5b1c36,Haikal,https://play-lh.googleusercontent.com/a-/ALV-UjXOoxNO4tgLhdyXESA9B3fP0bkgjXBpoKhFiS83SWiAEAeE1B78,geme terbaik di dunia 😎,5,0,,2025-02-13 20:39:10,,,,positive,23,False,geme baik dunia,netral,False
088f00b4-1ba9-44d9-868a-5e3cdc33ae90,Haykal Raffy,https://play-lh.googleusercontent.com/a-/ALV-UjXfhZgYbxNjEh8_gLswLBZYnp1CCJp_EbDypZENC3QjiC4kNUc,Good,5,0,1.6.49,2025-02-13 20:37:45,,,1.6.49,positive,4,False,good,netral,False
c6d88167-e026-4ea7-8609-fa3fffe94e93,Billawa Maulana,https://play-lh.googleusercontent.com/a/ACg8ocKaP3NCTe-wb_uzj93MQlfnGIZzn4DJR4ee4D4QuSHbwczibQ=mo,Game ini sangat lah membuat saya seperti ada di dunia game saya bisa membunuh banyak orang dan mendapatkan banyak nucler dan juga chain kill sama unstobpple dan saya sangat menyukai game ini tapi ada yang kurang tolong tambahkan pengaturan spectate mode ketika saya mati jadi saya kasih rating bintang 4,4,2,1.6.49,2025-02-13 20:03:02,,,1.6.49,positive,303,False,game sangat lah buat seperti di dunia game bisa bunuh banyak orang dapat banyak nucler juga chain kill sama unstobpple sangat suka game tapi yang kurang tambah atur spectate mode saya mati jadi saya kasih rating bintang,netral,False
c7abcd77-6467-4a98-b3c3-88cdde3e3412,Siko siko,https://play-lh.googleusercontent.com/a/ACg8ocJyvmSr0LCEVEe5PJv-khm6eppTYIEfcOADyi7LD3RbIyNc_g=mo,Game yang seru dan menantang dan banyak pilihan mode permainan,4,0,1.6.49,2025-02-13 19:58:06,,,1.6.49,positive,62,False,game seru tantang banyak pilih mode main,netral,False
13bf06a4-c2f6-4958-b209-44b83314a2f9,spyralg1,https://play-lh.googleusercontent.com/a/ACg8ocKumCo8oXNAp440VdlNrcwCyi_QddD0yh19qPCA2_8DrKdCKA=mo,Game ini sangat seru lebih seru lagi bisa dimainkan tanpa lag di chipset p22 Snapdragon 439 karna saya pengguna hp Vivo y12 tidak bisa menghindari force close selama 3 tahun bermain bahkan saya sering me reset ulang hp saya le setelan pabrik hanya untuk tidak force close,4,2,1.6.49,2025-02-13 19:38:57,,,1.6.49,positive,271,False,game sangat seru lebih seru bisa main lag chipset p snapdragon karna guna hp vivo y bisa hindar force close lama tahun main bahkan sering me reset ulang hp le setel pabrik untuk force close,negatif,False
6333f951-e2b1-4da3-af5e-4389a7473da5,Achyar Bandung,https://play-lh.googleusercontent.com/a/ACg8ocJoi7qM9dOMf2IPIYPbAKz-QdC8QtocoGtdavlSDUiSxHykvQ=mo,Game rusak,1,0,1.6.49,2025-02-13 19:22:13,,,1.6.49,negative,10,False,game rusak,netral,False
995d2e48-cd38-4646-afb5-4f92b8dec9cb,Albert Kinggara,https://play-lh.googleusercontent.com/a-/ALV-UjVfa13BkKG9Dh4l6KgZBnKiY4-8w00rpIe8XaICct9BTstLIKPJ,Game ini sangat seruu buat Mabar sama teman²,5,0,1.6.49,2025-02-13 19:12:51,,,1.6.49,positive,44,False,game sangat seruu buat mabar sama teman,netral,False
96e53e76-dc01-4591-8c78-b0c87752af34,Pejuang Rupiah,https://play-lh.googleusercontent.com/a-/ALV-UjUcl9fGtN5zr1kR7g4YSXKrkai0LjC2TwjpLTZusqSb3ZKYwblq,"Ntahlah, banyak kenangan yang telah terbuat saat bermain game ini. Hp ku sudah mulai sekarat gara gara update haha bagus sih...",3,0,,2025-02-13 18:35:13,,,,neutral,127,False,ntahlah banyak kenang telah buat main game hp ku mulai sekarat gara gara update haha bagus sih,positif,False
